Prod_id,Ship_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Customer_Name,Province,Region,Customer_Segment,Order_ID,Ship_Mode,Ship_Date,Year_Month
Prod_9,SHP_1607,45.64,0.08,2,-0.11,1.39,0.38,OFFICE SUPPLIES,ENVELOPES,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,28420,EXPRESS AIR,2009-09-24,2009-09
Prod_15,SHP_1620,9499.3,0.01,44,618.36,64.2,0.59,FURNITURE,CHAIRS & CHAIRMATS,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,37121,DELIVERY TRUCK,2011-03-16,2011-03
Prod_15,SHP_1628,7548.65,0.03,45,1385.35,30.0,0.62,FURNITURE,CHAIRS & CHAIRMATS,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,41543,DELIVERY TRUCK,2009-02-10,2009-02
Prod_3,SHP_1587,356.95,0.08,1,-228.24,19.99,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,12452,REGULAR AIR,2010-12-08,2010-12
Prod_3,SHP_1602,270.73,0.1,32,-54.57,6.28,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,21091,EXPRESS AIR,2009-12-14,2009-12
Prod_3,SHP_1643,5347.13,0.08,44,1886.41,19.99,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,56101,REGULAR AIR,2010-07-22,2010-07
Prod_3,SHP_1594,906.64,0.07,42,-148.93,15.1,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,15808,EXPRESS AIR,2010-12-14,2010-12
Prod_8,SHP_1589,116.82,0.02,24,-42.05,2.39,0.72,TECHNOLOGY,COMPUTER PERIPHERALS,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,13345,REGULAR AIR,2012-09-03,2012-09
Prod_8,SHP_1597,1538.33,0.03,39,471.35,1.99,0.54,TECHNOLOGY,COMPUTER PERIPHERALS,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,16326,REGULAR AIR,2010-05-12,2010-05
Prod_8,SHP_1595,882.96,0.06,45,11.65,4.0,0.68,TECHNOLOGY,COMPUTER PERIPHERALS,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,15808,REGULAR AIR,2010-12-16,2010-12
Prod_16,SHP_2052,487.5,0.05,46,-25.88,4.68,0.59,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",BILL STEWART,ONTARIO,ONTARIO,CORPORATE,28805,REGULAR AIR,2011-04-04,2011-04
Prod_2,SHP_2052,97.93,0.07,14,-616.81,49.0,0.59,OFFICE SUPPLIES,APPLIANCES,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,28805,REGULAR AIR,2011-04-04,2011-04
Prod_3,SHP_2052,25.52,0.07,4,-1.99,1.49,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,28805,REGULAR AIR,2011-04-04,2011-04
Prod_17,SHP_1935,2951.97,0.09,4,-1890.33,16.06,0.56,TECHNOLOGY,OFFICE MACHINES,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,17187,DELIVERY TRUCK,2012-09-25,2012-09
Prod_5,SHP_2129,631.73,0.03,8,122.43,19.99,0.43,FURNITURE,OFFICE FURNISHINGS,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,37349,EXPRESS AIR,2010-02-17,2010-02
Prod_3,SHP_1845,457.68,0.07,16,107.38,6.27,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BILL STEWART,ONTARIO,ONTARIO,CORPORATE,8103,REGULAR AIR,2009-11-06,2009-11
Prod_16,SHP_2692,576.58,0.04,41,-81.55,7.59,0.56,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,55139,REGULAR AIR,2010-01-18,2010-01
Prod_13,SHP_2692,85.71,0.08,26,9.32,0.98,0.52,OFFICE SUPPLIES,PENS & ART SUPPLIES,BOBBY ELIAS,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,55139,REGULAR AIR,2010-01-18,2010-01
Prod_6,SHP_6537,57.15,0.03,8,-33.95,7.5,0.4,OFFICE SUPPLIES,PAPER,BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,42529,REGULAR AIR,2010-10-15,2010-10
Prod_6,SHP_6547,1305.85,0.0,40,65.01,17.08,0.4,OFFICE SUPPLIES,PAPER,BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,43170,REGULAR AIR,2010-05-17,2010-05
Prod_17,SHP_6546,7667.78,0.04,25,1494.01,26.53,0.56,TECHNOLOGY,OFFICE MACHINES,BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,43170,DELIVERY TRUCK,2010-05-20,2010-05
Prod_16,SHP_6388,413.37,0.04,50,-224.41,7.77,0.55,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",BRAD THOMAS,YUKON,YUKON,HOME OFFICE,28737,REGULAR AIR,2011-10-05,2011-10
Prod_4,SHP_6388,1721.641,0.04,17,242.44,4.23,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,28737,REGULAR AIR,2011-10-05,2011-10
Prod_13,SHP_6397,45.21,0.02,22,4.61,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,29505,EXPRESS AIR,2012-12-28,2012-12
Prod_13,SHP_6039,1315.74,0.03,34,260.87,13.89,0.41,OFFICE SUPPLIES,PENS & ART SUPPLIES,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,195,REGULAR AIR,2010-12-29,2010-12
Prod_13,SHP_6405,590.32,0.06,35,-91.31,8.99,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,31233,REGULAR AIR,2011-09-28,2011-09
Prod_8,SHP_6405,1298.29,0.06,41,542.33,1.99,0.42,TECHNOLOGY,COMPUTER PERIPHERALS,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,31233,REGULAR AIR,2011-09-28,2011-09
Prod_4,SHP_6404,4357.117,0.07,44,1192.98,5.92,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,30887,REGULAR AIR,2010-07-07,2010-07
Prod_4,SHP_6306,51.833,0.01,1,-235.9,5.0,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,22402,REGULAR AIR,2009-05-28,2009-05
Prod_3,SHP_6306,1194.34,0.04,33,497.11,2.99,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,22402,REGULAR AIR,2009-05-28,2009-05
Prod_6,SHP_6406,19.34,0.06,3,-11.36,5.02,0.38,OFFICE SUPPLIES,PAPER,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,31233,REGULAR AIR,2011-09-26,2011-09
Prod_17,SHP_6284,124.19,0.03,7,-53.3,11.28,0.38,TECHNOLOGY,OFFICE MACHINES,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,20519,REGULAR AIR,2009-04-11,2009-04
Prod_12,SHP_6084,75.6,0.06,26,17.14,0.99,0.36,OFFICE SUPPLIES,LABELS,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,3649,REGULAR AIR,2009-07-14,2009-07
Prod_11,SHP_6379,6126.93,0.01,41,-1704.89,80.2,0.71,FURNITURE,TABLES,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,27745,DELIVERY TRUCK,2010-09-24,2010-09
Prod_11,SHP_6407,4245.93,0.0,19,-626.45,69.0,0.79,FURNITURE,TABLES,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,31233,REGULAR AIR,2011-10-03,2011-10
Prod_3,SHP_6083,79.42,0.01,8,-15.46,6.28,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,3649,REGULAR AIR,2009-07-10,2009-07
Prod_3,SHP_6247,80.45,0.09,21,-60.96,4.69,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,17701,REGULAR AIR,2012-05-22,2012-05
Prod_8,SHP_6241,512.87,0.0,31,170.69,1.99,0.42,TECHNOLOGY,COMPUTER PERIPHERALS,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,17568,REGULAR AIR,2010-10-09,2010-10
Prod_8,SHP_6178,102.18,0.09,5,-65.67,4.0,0.68,TECHNOLOGY,COMPUTER PERIPHERALS,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,11682,REGULAR AIR,2010-07-11,2010-07
Prod_16,SHP_378,399.58,0.04,46,-188.53,7.77,0.55,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CARI SCHNELLING,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,47749,REGULAR AIR,2010-03-16,2010-03
Prod_16,SHP_2484,482.93,0.06,34,-67.59,7.59,0.56,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CARLOS MEADOR,QUEBEC,QUEBEC,CORPORATE,4647,REGULAR AIR,2009-05-14,2009-05
Prod_9,SHP_2484,1203.73,0.03,7,293.14,19.99,0.39,OFFICE SUPPLIES,ENVELOPES,CARLOS MEADOR,NEWFOUNDLAND,ATLANTIC,CORPORATE,4647,REGULAR AIR,2009-05-14,2009-05
Prod_4,SHP_2484,1590.163,0.01,33,-57.54,5.0,0.8,TECHNOLOGY,TELEPHONES AND COMMUNICATION,CARLOS MEADOR,NOVA SCOTIA,ATLANTIC,CORPORATE,4647,REGULAR AIR,2009-05-14,2009-05
Prod_4,SHP_3124,1453.704,0.0,44,549.84,1.1,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,CARLOS MEADOR,QUEBEC,QUEBEC,CORPORATE,30276,REGULAR AIR,2011-08-30,2011-08
Prod_6,SHP_3059,139.19,0.04,23,-86.73,7.15,0.36,OFFICE SUPPLIES,PAPER,CARLOS MEADOR,QUEBEC,QUEBEC,CORPORATE,7938,REGULAR AIR,2010-03-15,2010-03
Prod_11,SHP_3125,7656.304,0.1,34,-715.78,54.12,0.76,FURNITURE,TABLES,CARLOS MEADOR,QUEBEC,QUEBEC,CORPORATE,30276,DELIVERY TRUCK,2011-08-30,2011-08
Prod_16,SHP_142,4.99,0.04,1,-3.06,1.32,0.83,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,16545,REGULAR AIR,2010-05-11,2010-05
Prod_13,SHP_142,50.97,0.09,10,4.45,0.73,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,16545,REGULAR AIR,2010-05-11,2010-05
Prod_13,SHP_111,78.08,0.01,46,-43.1,1.57,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,12771,REGULAR AIR,2009-01-19,2009-01
Prod_6,SHP_210,697.41,0.04,36,81.71,9.03,0.37,OFFICE SUPPLIES,PAPER,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,26116,REGULAR AIR,2012-10-30,2012-10
Prod_12,SHP_110,1143.49,0.08,40,-193.44,19.99,0.39,OFFICE SUPPLIES,LABELS,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,12771,REGULAR AIR,2009-01-17,2009-01
Prod_1,SHP_109,669.02,0.02,28,-1274.02,53.03,0.78,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,12704,DELIVERY TRUCK,2010-02-11,2010-02
Prod_14,SHP_108,21506.77,0.06,44,1260.51,24.49,0.36,TECHNOLOGY,COPIERS AND FAX,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,12704,REGULAR AIR,2010-02-09,2010-02
Prod_16,SHP_7226,210.24,0.0,34,-31.67,3.6,0.56,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CASSANDRA BRANDOW,ALBERTA,WEST,HOME OFFICE,19425,REGULAR AIR,2012-09-25,2012-09
Prod_6,SHP_7317,170.02,0.07,7,-56.1,16.87,0.39,OFFICE SUPPLIES,PAPER,CASSANDRA BRANDOW,ALBERTA,WEST,HOME OFFICE,54787,REGULAR AIR,2011-02-25,2011-02
Prod_2,SHP_7290,217.69,0.09,19,-11.66,6.12,0.42,OFFICE SUPPLIES,APPLIANCES,CASSANDRA BRANDOW,ALBERTA,WEST,HOME OFFICE,40770,REGULAR AIR,2011-04-21,2011-04
Prod_5,SHP_7302,2387.61,0.01,43,527.13,11.1,0.64,FURNITURE,OFFICE FURNISHINGS,CASSANDRA BRANDOW,ALBERTA,WEST,HOME OFFICE,48801,REGULAR AIR,2012-10-13,2012-10
Prod_16,SHP_1392,15.0,0.05,1,-11.02,8.37,0.58,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CHAD SIEVERT,MANITOBA,PRARIE,CORPORATE,50048,REGULAR AIR,2010-01-20,2010-01
Prod_13,SHP_1392,35.48,0.09,14,-9.19,1.3,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,CHAD SIEVERT,MANITOBA,PRARIE,CORPORATE,50048,REGULAR AIR,2010-01-20,2010-01
Prod_16,SHP_377,302.2,0.04,27,20.27,3.37,0.57,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,47620,REGULAR AIR,2012-07-05,2012-07
Prod_6,SHP_235,157.79,0.09,31,-95.92,6.07,0.36,OFFICE SUPPLIES,PAPER,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,28003,REGULAR AIR,2011-03-21,2011-03
Prod_12,SHP_255,345.2,0.01,45,183.53,0.49,0.38,OFFICE SUPPLIES,LABELS,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,30947,REGULAR AIR,2010-07-18,2010-07
Prod_3,SHP_255,691.59,0.03,17,261.24,2.99,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,30947,REGULAR AIR,2010-07-18,2010-07
Prod_7,SHP_207,120.77,0.03,49,19.86,1.02,0.38,OFFICE SUPPLIES,RUBBER BANDS,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,26023,REGULAR AIR,2010-08-21,2010-08
Prod_1,SHP_254,6040.22,0.05,44,-942.5,35.0,0.52,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,30658,REGULAR AIR,2011-03-28,2011-03
Prod_14,SHP_253,17387.65,0.08,35,6907.61,24.49,0.36,TECHNOLOGY,COPIERS AND FAX,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,30658,REGULAR AIR,2011-03-27,2011-03
Prod_16,SHP_6880,200.41,0.05,19,-23.65,4.68,0.59,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CHRISTOPHER MARTINEZ,BRITISH COLUMBIA,WEST,HOME OFFICE,48803,REGULAR AIR,2012-11-10,2012-11
Prod_6,SHP_6899,92.07,0.09,14,-64.5,7.86,0.37,OFFICE SUPPLIES,PAPER,CHRISTOPHER MARTINEZ,BRITISH COLUMBIA,WEST,HOME OFFICE,58247,REGULAR AIR,2011-09-25,2011-09
Prod_2,SHP_6898,1058.82,0.02,8,211.73,0.99,0.55,OFFICE SUPPLIES,APPLIANCES,CHRISTOPHER MARTINEZ,BRITISH COLUMBIA,WEST,HOME OFFICE,58247,REGULAR AIR,2011-09-23,2011-09
Prod_16,SHP_6462,55.44,0.09,16,-21.91,1.32,0.83,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,36647,REGULAR AIR,2009-07-01,2009-07
Prod_7,SHP_6462,179.98,0.01,21,38.7,2.82,0.4,OFFICE SUPPLIES,RUBBER BANDS,CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,36647,REGULAR AIR,2009-07-01,2009-07
Prod_6,SHP_6739,51.56,0.09,14,-1.06,1.93,0.35,OFFICE SUPPLIES,PAPER,CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,59815,REGULAR AIR,2010-12-17,2010-12
Prod_6,SHP_6567,32.5,0.03,5,-16.67,5.61,0.4,OFFICE SUPPLIES,PAPER,CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,44517,REGULAR AIR,2009-04-24,2009-04
Prod_12,SHP_6461,117.77,0.08,33,47.98,0.5,0.37,OFFICE SUPPLIES,LABELS,CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,36356,REGULAR AIR,2011-12-27,2011-12
Prod_15,SHP_6460,4768.59,0.01,45,-593.8,45.0,0.69,FURNITURE,CHAIRS & CHAIRMATS,CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,36356,DELIVERY TRUCK,2011-12-27,2011-12
Prod_1,SHP_6463,174.62,0.1,18,-119.77,9.45,0.6,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,36647,REGULAR AIR,2009-07-03,2009-07
Prod_8,SHP_6459,39.01,0.07,7,-38.44,4.32,0.64,TECHNOLOGY,COMPUTER PERIPHERALS,CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,36196,REGULAR AIR,2011-08-08,2011-08
Prod_16,SHP_2556,100.08,0.08,49,-85.58,2.56,0.55,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CHRISTY BRITTAIN,NEWFOUNDLAND,ATLANTIC,CONSUMER,57638,REGULAR AIR,2012-04-24,2012-04
Prod_6,SHP_2556,570.43,0.07,49,78.89,5.43,0.36,OFFICE SUPPLIES,PAPER,CHRISTY BRITTAIN,NEWFOUNDLAND,ATLANTIC,CONSUMER,57638,REGULAR AIR,2012-04-24,2012-04
Prod_5,SHP_2525,62.03,0.09,6,17.31,6.02,0.48,FURNITURE,OFFICE FURNISHINGS,CHRISTY BRITTAIN,NEWFOUNDLAND,ATLANTIC,CONSUMER,36196,REGULAR AIR,2011-08-07,2011-08
Prod_1,SHP_2550,1086.39,0.03,6,-311.23,35.0,0.85,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CHRISTY BRITTAIN,NEWFOUNDLAND,ATLANTIC,CONSUMER,48994,REGULAR AIR,2010-10-24,2010-10
Prod_16,SHP_7068,587.71,0.09,49,26.28,3.14,0.6,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CHUCK CLARK,ALBERTA,WEST,CORPORATE,7552,REGULAR AIR,2012-09-12,2012-09
Prod_13,SHP_7068,1406.49,0.02,47,332.52,6.17,0.55,OFFICE SUPPLIES,PENS & ART SUPPLIES,CHUCK CLARK,ALBERTA,WEST,CORPORATE,7552,REGULAR AIR,2012-09-12,2012-09
Prod_13,SHP_7067,26.09,0.08,9,-1.76,0.93,0.54,OFFICE SUPPLIES,PENS & ART SUPPLIES,CHUCK CLARK,ALBERTA,WEST,CORPORATE,7488,REGULAR AIR,2012-05-04,2012-05
Prod_13,SHP_7084,10.39,0.1,6,-3.24,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,CHUCK CLARK,ALBERTA,WEST,CORPORATE,35811,REGULAR AIR,2012-01-05,2012-01
Prod_4,SHP_7073,388.8665,0.01,12,103.05,0.99,0.35,TECHNOLOGY,TELEPHONES AND COMMUNICATION,CHUCK CLARK,ALBERTA,WEST,CORPORATE,12481,REGULAR AIR,2011-07-10,2011-07
Prod_6,SHP_7082,260.13,0.0,36,-133.98,8.19,0.37,OFFICE SUPPLIES,PAPER,CHUCK CLARK,ALBERTA,WEST,CORPORATE,33700,REGULAR AIR,2011-04-11,2011-04
Prod_17,SHP_7064,2088.5,0.08,41,675.07,10.17,0.37,TECHNOLOGY,OFFICE MACHINES,CHUCK CLARK,ALBERTA,WEST,CORPORATE,6850,REGULAR AIR,2010-02-12,2010-02
Prod_11,SHP_7066,3753.72,0.05,26,-556.25,52.42,0.74,FURNITURE,TABLES,CHUCK CLARK,ALBERTA,WEST,CORPORATE,6850,DELIVERY TRUCK,2010-02-12,2010-02
Prod_9,SHP_7083,741.57,0.1,49,352.41,1.39,0.38,OFFICE SUPPLIES,ENVELOPES,CHUCK CLARK,ALBERTA,WEST,CORPORATE,35811,REGULAR AIR,2012-01-04,2012-01
Prod_1,SHP_7075,515.22,0.03,5,-152.54,19.99,0.79,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CHUCK CLARK,ALBERTA,WEST,CORPORATE,20128,REGULAR AIR,2009-09-02,2009-09
Prod_8,SHP_7075,279.43,0.0,32,48.47,1.99,0.49,TECHNOLOGY,COMPUTER PERIPHERALS,CHUCK CLARK,ALBERTA,WEST,CORPORATE,20128,REGULAR AIR,2009-09-02,2009-09
Prod_1,SHP_7065,2126.72,0.05,34,150.04,6.88,0.73,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CHUCK CLARK,ALBERTA,WEST,CORPORATE,6850,REGULAR AIR,2010-02-13,2010-02
Prod_8,SHP_7072,744.0,0.04,37,215.8,1.99,0.48,TECHNOLOGY,COMPUTER PERIPHERALS,CHUCK CLARK,ALBERTA,WEST,CORPORATE,12481,REGULAR AIR,2011-07-12,2011-07
Prod_8,SHP_7063,81.56,0.08,8,-7.23,1.99,0.41,TECHNOLOGY,COMPUTER PERIPHERALS,CHUCK CLARK,ALBERTA,WEST,CORPORATE,6850,REGULAR AIR,2010-02-11,2010-02
Prod_16,SHP_6038,77.43,0.01,36,-60.07,2.56,0.55,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CINDY CHAPMAN,YUKON,YUKON,CORPORATE,59783,REGULAR AIR,2010-08-24,2010-08
Prod_13,SHP_6000,169.27,0.1,5,-41.66,8.99,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,39938,REGULAR AIR,2012-06-11,2012-06
Prod_13,SHP_5977,304.26,0.1,46,28.93,2.35,0.47,OFFICE SUPPLIES,PENS & ART SUPPLIES,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,30469,REGULAR AIR,2012-12-27,2012-12
Prod_6,SHP_6022,22.75,0.09,5,-0.45,0.88,0.39,OFFICE SUPPLIES,PAPER,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,53120,REGULAR AIR,2012-05-19,2012-05
Prod_12,SHP_5946,66.02,0.1,23,10.88,0.99,0.37,OFFICE SUPPLIES,LABELS,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,19207,REGULAR AIR,2012-03-17,2012-03
Prod_2,SHP_5925,190.45,0.02,3,-44.05,3.99,0.57,OFFICE SUPPLIES,APPLIANCES,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,8868,REGULAR AIR,2009-02-06,2009-02
Prod_7,SHP_5947,15.53,0.0,11,-5.92,0.7,0.81,OFFICE SUPPLIES,RUBBER BANDS,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,19207,REGULAR AIR,2012-03-16,2012-03
Prod_7,SHP_5984,46.37,0.03,37,-19.81,0.7,0.81,OFFICE SUPPLIES,RUBBER BANDS,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,35456,REGULAR AIR,2012-11-03,2012-11
Prod_3,SHP_5962,442.76,0.09,30,-17.11,8.4,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,23427,REGULAR AIR,2011-08-15,2011-08
Prod_3,SHP_5963,2684.98,0.03,22,1115.14,9.07,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,23427,REGULAR AIR,2011-08-17,2011-08
Prod_3,SHP_5926,179.99,0.03,34,-102.27,5.74,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,8868,REGULAR AIR,2009-02-01,2009-02
Prod_16,SHP_264,110.32,0.09,31,-32.65,1.32,0.83,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CINDY SCHNELLING,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,31393,REGULAR AIR,2012-05-13,2012-05
Prod_4,SHP_243,3310.9455,0.05,35,822.4,2.5,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,CINDY SCHNELLING,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,28870,REGULAR AIR,2011-11-13,2011-11
Prod_4,SHP_281,56.695,0.01,3,-70.97,0.99,0.37,TECHNOLOGY,TELEPHONES AND COMMUNICATION,CINDY SCHNELLING,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,33159,REGULAR AIR,2012-04-29,2012-04
Prod_5,SHP_263,97.57,0.04,4,-27.31,14.87,0.57,FURNITURE,OFFICE FURNISHINGS,CINDY SCHNELLING,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,31393,REGULAR AIR,2012-05-12,2012-05
Prod_8,SHP_330,71.47,0.06,14,-62.73,4.62,0.64,TECHNOLOGY,COMPUTER PERIPHERALS,CINDY SCHNELLING,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,39846,REGULAR AIR,2009-03-06,2009-03
Prod_16,SHP_6422,64.1,0.03,8,-48.28,8.37,0.58,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",COREY LOCK,BRITISH COLUMBIA,WEST,HOME OFFICE,32902,REGULAR AIR,2012-03-05,2012-03
Prod_4,SHP_6717,934.9405,0.08,17,47.1,5.92,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,COREY LOCK,BRITISH COLUMBIA,WEST,HOME OFFICE,57891,REGULAR AIR,2010-12-17,2010-12
Prod_6,SHP_6449,313.4,0.0,37,-5.05,4.82,0.4,OFFICE SUPPLIES,PAPER,COREY LOCK,BRITISH COLUMBIA,WEST,HOME OFFICE,35361,REGULAR AIR,2009-04-07,2009-04
